match_id,radiant_win
694,0.27415782487304213
696,0.786938405796821
702,0.7553288191745703
709,0.42697300123618465
712,0.4884678641928403
723,0.27066279016743444
729,0.4609731124995065
733,0.8321949547926769
735,0.510636847920197
737,0.308432633387437
749,0.24550959687574997
752,0.6354669122491016
767,0.7862227106053838
771,0.25851324568103495
778,0.633965534435176
780,0.7099221824038242
790,0.2930841066234267
797,0.4221656449680896
802,0.37340370473957823
805,0.6819522860437179
807,0.8114699763896974
808,0.5362865436548531
811,0.30039169406293437
815,0.30740451748168324
820,0.7050390798416067
838,0.22280286137261826
861,0.13263315741490922
886,0.24147138255239486
889,0.3345697378718224
904,0.4915737792102905
913,0.7446186345902827
928,0.6151279183178356
931,0.4986038997906197
932,0.3674895899760172
945,0.6540418328652801
953,0.6755871116750694
955,0.5062259108443323
970,0.4448378310432393
972,0.3848282330251446
978,0.6511762348135566
982,0.5487121209483418
983,0.7082086603250195
984,0.30570749166418953
987,0.5273714888027229
1000,0.35209757444799905
1006,0.6679106251644351
1014,0.5918198653506235
1030,0.7281647770263379
1037,0.6449230541937923
1044,0.4740419332777603
1046,0.7943775924648246
1048,0.3989089338957665
1053,0.7234899541541895
1057,0.4882636784605379
1077,0.8549092631379245
1085,0.9256687966985417
1087,0.8240552770135205
1088,0.5524217707643733
1096,0.1815941896156082
1098,0.8375402848119704
1100,0.16921596210010523
1113,0.7200511757091073
1119,0.7248659779446351
1127,0.5441867168232501
1142,0.3551107918626149
1148,0.44672943887159994
1157,0.23664884028893227
1158,0.6278009349646375
1163,0.53392319917055
1167,0.6065210268764908
1168,0.37450419300039317
1181,0.22198221491831677
1183,0.41963906077942353
1191,0.6133630331140842
1192,0.22565668840044015
1198,0.8227422851956023
1216,0.35835123577204575
1218,0.4110329938282392
1221,0.8058316434127545
1222,0.4019409968071195
1225,0.2929428546109452
1226,0.45674020738176263
1230,0.38928624029135317
1242,0.6984428511655646
1247,0.548965867762541
1253,0.4111296170725723
1259,0.7690290864411428
1271,0.5845239815274875
1282,0.47444445868354695
1284,0.8942061695078164
1293,0.5148691233351064
1294,0.70517968169516
1298,0.5619854586783534
1306,0.8021053025478555
1316,0.5858494026462768
1321,0.32978018683159843
1331,0.5453275146609089
1336,0.21047041413346407
1341,0.41994067999187645
1348,0.6181755503512462
1356,0.844644489133025
1384,0.5120140427036972
1389,0.5233576668038339
1391,0.5397092424631554
1413,0.583773252664285
1419,0.39829536682844585
1426,0.8324365784614846
1440,0.5022599415815283
1445,0.5728989247353606
1465,0.3895267431180567
1470,0.47555824327875096
1472,0.559349172979968
1484,0.5398976426010205
1485,0.15197254439840885
1486,0.791225557444004
1488,0.6820669803954252
1498,0.18870859508740517
1508,0.7051113965453396
1518,0.7763207831439582
1526,0.22374202741450713
1527,0.7791077734114129
1528,0.42645783285140415
1540,0.6191337836507507
1546,0.5053477027628807
1551,0.7260789484165089
1564,0.4369007367189152
1565,0.86562835723649
1568,0.9362581626640628
1572,0.470955372451594
1573,0.10573099551337076
1581,0.5251834819150596
1585,0.7515034607749002
1588,0.2923214123753199
1595,0.31153395477489587
1596,0.4519066054568476
1603,0.5422546572010377
1615,0.5043312024796723
1621,0.3701714920633674
1623,0.4177642590797515
1630,0.540379706585363
1636,0.7359420615332163
1642,0.41414696275209156
1654,0.6763864696032754
1657,0.7631467698364681
1665,0.2691785377663131
1666,0.8092384746153231
1676,0.7439541546941647
1678,0.6230077603562535
1683,0.6518716135383553
1685,0.20594441099624403
1687,0.13985788603176
1690,0.3026584275745429
1702,0.5324274329368341
1703,0.29989767379176013
1714,0.36510661956444124
1716,0.5474665230907313
1726,0.27243316948965374
1748,0.5243493049880638
1750,0.41163567319659067
1762,0.9123906500434554
1765,0.17217094473927594
1767,0.40096174543860424
1773,0.4980789610926824
1774,0.3177314556510337
1776,0.6693751410695328
1782,0.6990735246745787
1799,0.3673753640483439
1803,0.3689165453626755
1811,0.5239098298889966
1820,0.23944420268178074
1823,0.7630040163239312
1864,0.6570976943142415
1871,0.38137578645108744
1874,0.10064828315302152
1878,0.4125172319722608
1888,0.5689027408826931
1895,0.7315936645783127
1896,0.3250707474897136
1899,0.30217199298731356
1901,0.45617596664903187
1903,0.7257624948339566
1913,0.16743903262073132
1935,0.7510180568220329
1946,0.2939594717553025
1958,0.5265750152388515
1960,0.6218130214661952
1968,0.40967078614418867
1969,0.5745353178392152
1973,0.4234664521495879
1974,0.5212173876233452
1977,0.3591534440855475
1992,0.5145623711395375
1995,0.3930283366457898
2001,0.4855730799523956
2017,0.3885486689835729
2018,0.2712440802630953
2020,0.33825693522094075
2021,0.6570529086757382
2027,0.5455650774052864
2036,0.5629392946699953
2040,0.2978762392239058
2041,0.2750070564199058
2047,0.887774225797638
2049,0.36197317027614484
2059,0.4017426081694088
2066,0.2500543960354875
2068,0.4704484920821984
2069,0.6449300732930401
2081,0.47108342179075974
2083,0.5844536745101675
2084,0.6573830293558335
2085,0.8480979862289021
2096,0.5295196272830127
2104,0.3633281585662053
2105,0.30177887095124056
2110,0.48913741100986396
2112,0.3535337270318792
2115,0.283225125697992
2120,0.2799848543127602
2121,0.16810984392897396
2125,0.7774346780933998
2128,0.5002119036618594
2129,0.33170263738962413
2138,0.6716311746192131
2159,0.6673082167505918
2160,0.3570678151920533
2180,0.7438518275059368
2181,0.3849541477756427
2183,0.6561951940071816
2189,0.3478278278767157
2192,0.3993334318829621
2193,0.8484805485831414
2197,0.2601286071239482
2201,0.5281181797853531
2206,0.787478731664325
2208,0.7249905707207995
2210,0.6297375695988668
2212,0.7738384584935635
2220,0.3681718603806591
2226,0.4684211565954152
2227,0.07750472670696071
2229,0.5149113576875123
2233,0.3360526861032835
2234,0.7395663610842731
2237,0.33995049850517
2238,0.3695847935347883
2246,0.3706597349531631
2248,0.6837571672176891
2265,0.39296279815966023
2268,0.40062139716021605
2270,0.6979374400006566
2276,0.7333128833425778
2278,0.7458863488335759
2290,0.624200786173381
2298,0.646132708517777
2305,0.44313473230729555
2320,0.6631363430748743
2325,0.5339978486423446
2329,0.7647067436166707
2342,0.5997115172538499
2352,0.31705732978158196
2387,0.720951186475456
2397,0.26819426506800936
2399,0.6282604909650844
2401,0.6907142710664186
2404,0.3543259948480926
2411,0.39989599702137896
2422,0.5083799585346057
2424,0.5826904305076142
2425,0.36333878007260895
2429,0.19872301584609794
2433,0.45717940876801294
2434,0.6857890945392033
2436,0.2039075607047129
2440,0.1821876393631211
2448,0.5211073143692275
2458,0.5766329726213781
2460,0.5310775159639234
2466,0.7690030902230087
2473,0.6003272341273856
2479,0.17609472368484264
2493,0.28071503592876507
2504,0.28082323057465525
2524,0.8165080204192072
2526,0.9365059789122862
2531,0.3367321257938762
2532,0.22650163642821008
2546,0.5124981223466434
2561,0.7571551139057002
2565,0.17565362297735276
2570,0.6611094722825617
2579,0.43695568190923884
2581,0.18621847053412302
2592,0.5314842300391998
2593,0.39149639401324693
2594,0.5406871619545932
2618,0.7382384908501709
2628,0.43797874276763854
2638,0.3537728721917496
2647,0.5048310538067989
2654,0.6779357734835755
2655,0.6058630717348732
2669,0.17340508955677822
2674,0.5118581327034958
2677,0.6463146522268294
2687,0.2790301176539328
2689,0.2165440723557017
2694,0.417054131095073
2702,0.3349211486526484
2704,0.8701326223566869
2706,0.6523948991356859
2712,0.17984146096079837
2716,0.5598254073285613
2727,0.3395253938667575
2729,0.19656052131468085
2738,0.7803973250681128
2739,0.3985965135117772
2745,0.591586216698316
2759,0.7376108919354157
2766,0.7298224996022039
2767,0.4679889047186198
2773,0.6116282968544654
2778,0.5386459358237402
2783,0.457073105188131
2788,0.6132042728954366
2792,0.6679495086939914
2803,0.693188109730201
2808,0.3900788852158878
2816,0.4374312035240008
2821,0.7436309245948359
2826,0.6213499124312057
2840,0.36706275768549634
2844,0.53544689188345
2846,0.29894519001676084
2847,0.5451106573526429
2857,0.5926820229011623
2861,0.3594672998245644
2888,0.608471239927456
2903,0.6986319201340563
2904,0.3775460507763222
2907,0.32415521310862444
2909,0.3733843758846942
2910,0.45679309613647856
2915,0.6117746643978709
2918,0.44188509870194265
2920,0.3267121818847417
2926,0.42441185353512256
2929,0.8633658755855615
2947,0.6237717256753709
2950,0.530518107516444
2952,0.3699321651244324
2953,0.5176854760365847
2956,0.4922424700043599
2961,0.33018274559289595
2962,0.8622239699405486
2967,0.4263292623410982
2973,0.6827472063071273
2974,0.4494201304458129
2981,0.2942490905599483
3001,0.5772896099811216
3006,0.3218999421506879
3007,0.768735342021979
3008,0.6003846804081352
3014,0.48090253412059447
3022,0.5510242479936854
3032,0.6574012401167756
3033,0.7635883568391467
3043,0.4448374719070679
3048,0.22102736288857106
3061,0.49374785950157024
3063,0.40380535042028715
3087,0.5668019713266034
3088,0.5905644157553309
3096,0.12000777637225032
3102,0.27293421030639176
3111,0.41813409948784386
3119,0.5564510353276748
3122,0.47596553868376845
3126,0.649552778732971
3131,0.6115336751202981
3132,0.352530913672562
3145,0.7978627138652844
3154,0.6261593200333717
3178,0.5072820053206317
3186,0.4107046075954908
3187,0.4341675141160797
3189,0.6559213650645355
3191,0.7560158046204494
3192,0.8454521299340074
3199,0.32814540448543306
3211,0.48092966130279785
3224,0.5108617311536742
3225,0.5820815923591363
3231,0.2657204853952319
3235,0.39701448304569836
3237,0.45711622190106926
3240,0.17276612465897914
3242,0.5086992328332188
3254,0.8475800158542472
3256,0.4687785095145427
3257,0.4039509997004849
3289,0.5625791804500442
3294,0.4585149241298091
3301,0.4072150820089565
3302,0.5453325570038856
3314,0.5977904178918976
3326,0.4992107197171886
3332,0.786783611503592
3345,0.7395759744274515
3349,0.7304772522383851
3357,0.7214299579170604
3380,0.4017544122010113
3389,0.6516976499281459
3397,0.8508765535153706
3399,0.623779824164829
3407,0.7641718745308536
3411,0.5065711995735813
3413,0.40755910890262637
3417,0.34991443357973145
3418,0.10651157072971468
3426,0.8889416123751015
3443,0.33923836124913576
3456,0.7654620492810906
3464,0.6752811351173513
3467,0.5737818267321448
3473,0.6571638933637127
3479,0.16080612381862786
3481,0.6691188712031251
3492,0.4935929827733674
3498,0.7010576386410741
3499,0.38437567162369923
3505,0.6048814215992254
3529,0.4889964303623691
3535,0.6649741906214215
3540,0.42780052896084836
3561,0.31395388879581754
3564,0.9026547863292361
3574,0.3933005643244253
3590,0.6730461431604735
3592,0.27606236416239893
3596,0.876803300023199
3604,0.3121827007492186
3620,0.7833977356936667
3623,0.30586637402745803
3632,0.7103760073263816
3641,0.4112962592415036
3647,0.3367738485542753
3653,0.31880583629805864
3656,0.5300295908019772
3667,0.5983138000607136
3672,0.42944496105954294
3683,0.5098421330911742
3695,0.4976970840568709
3717,0.5640151671231417
3736,0.3121015127391463
3740,0.4708533719801284
3753,0.4387897034741557
3769,0.6587131993210804
3771,0.6017809345911305
3787,0.8076212033510376
3790,0.4748585442764172
3792,0.748751046085979
3801,0.18201386144313597
3806,0.6989899282399316
3812,0.14106582492211445
3815,0.6913940395238158
3840,0.6708535514401008
3846,0.353730805839681
3858,0.5809786991309314
3872,0.3641934039005149
3873,0.28841786086725074
3874,0.5882204146942848
3876,0.9071486281173959
3880,0.6542357144347682
3882,0.41580612796083083
3894,0.7289735938758948
3901,0.6989275160940015
3902,0.7067875743660884
3908,0.718087806033237
3919,0.36598650573274666
3921,0.22681055412781526
3922,0.4464638523640812
3924,0.09054250987038917
3939,0.7311422526495649
3952,0.45531485230863233
3959,0.3953924709200215
3964,0.32315510543520637
3972,0.6941327368423501
3978,0.9002573344536414
3979,0.46370889265803383
3988,0.07185550012478359
3989,0.7697284379606595
3991,0.6247014125112761
3996,0.6306332957305518
4005,0.34377104977481276
4012,0.3768892393729428
4013,0.2720309035184718
4014,0.2090251892626626
4018,0.6255334263450892
4027,0.4044963868300181
4030,0.2580846390839314
4035,0.27425186078464286
4036,0.9294078044012902
4046,0.8497367906912886
4059,0.29050180371050965
4066,0.4615071998639957
4082,0.6541911385597806
4090,0.6420487619739697
4100,0.9184060343391761
4107,0.539974642031253
4109,0.3639749224822811
4110,0.4606683288394674
4121,0.524763939082297
4123,0.5072494196201794
4124,0.7477392879017885
4129,0.8775679604822972
4136,0.37496130873861633
4139,0.5446081775134047
4145,0.7174979284371226
4154,0.5806800376137757
4156,0.8044387796977392
4161,0.1744820126834954
4165,0.35617528474788246
4169,0.36665948599457066
4188,0.5538598650361619
4195,0.35288441130705
4204,0.7521007760724618
4211,0.7413118144480403
4213,0.6642470040891609
4218,0.5627080308032026
4220,0.6210411679200473
4222,0.07946509382597472
4227,0.5840917455460605
4229,0.6075746840419606
4233,0.42732344599291383
4239,0.7843789968715728
4242,0.5636867059977978
4249,0.6960866381892643
4260,0.7551881183807322
4263,0.6700039658270696
4265,0.5227727335173932
4267,0.5328580374847243
4276,0.8840935408540577
4278,0.5124046300344511
4279,0.4514095677178228
4280,0.19787468982259324
4281,0.379326572961861
4282,0.6570164000432984
4288,0.23972897508336707
4306,0.40299895620987336
4308,0.3139898959543156
4309,0.39666382417025375
4313,0.5755866311572874
4320,0.9660070580997693
4324,0.5249576117198279
4334,0.5555878035954505
4341,0.43252264518366285
4349,0.2080319607710418
4353,0.5768484983246193
4354,0.6020938187402642
4356,0.19534136848079336
4366,0.2865064118017658
4371,0.49871349064105513
4375,0.3923992922219581
4377,0.7796261528471651
4384,0.21144245496977448
4389,0.6609393278032744
4394,0.5423659206342937
4409,0.6050424356275622
4411,0.6943467350926886
4416,0.4125551335713077
4437,0.5105140015925782
4442,0.3966955367128863
4443,0.5261766103125533
4449,0.3472346712938467
4457,0.2684345109463889
4459,0.4235794987995063
4472,0.36828170882076977
4475,0.5713684909678851
4476,0.8409100842072138
4482,0.4509442808711047
4519,0.15526993736728004
4533,0.4778921124282994
4537,0.31265434222211475
4538,0.49489081601587737
4541,0.39264869520288115
4556,0.8199441675981607
4558,0.7626981887834554
4567,0.6013981663848392
4586,0.38289039301846933
4596,0.5397437893819689
4615,0.5729326935557887
4617,0.28521414333105377
4619,0.42620214749741003
4623,0.13541325287284858
4643,0.6430565723523467
4644,0.14850221359536275
4645,0.49878846394382664
4655,0.12154545033135214
4658,0.6591226453483063
4667,0.10860337840414792
4669,0.42860683385725806
4674,0.4363820793044701
4691,0.28143256946053197
4704,0.6835334417728505
4708,0.5440670614077292
4733,0.8518741724294369
4745,0.297422930439813
4748,0.3476473299408971
4749,0.23192984628847318
4755,0.4765288494039934
4760,0.5385847924106317
4762,0.6629543810894679
4763,0.552993450727161
4771,0.435634340273303
4772,0.7675989706871781
4782,0.8158154053530027
4786,0.2808626903437411
4792,0.699611248093761
4798,0.3222770210413216
4803,0.25724793006629393
4817,0.6082060359900396
4818,0.4208187268284159
4825,0.17670336569437992
4832,0.24002649617953492
4834,0.7740822423563551
4836,0.3164904764963559
4837,0.8137524946943714
4852,0.35564367827060017
4853,0.4674578123706484
4858,0.2231422662825489
4862,0.6782710132136323
4888,0.4747403658731971
4889,0.6310162431966808
4893,0.685718724402388
4897,0.7347582569947774
4909,0.3354128365687072
4952,0.6415612321488784
4961,0.4726391629888921
4969,0.7983846901243044
4972,0.4852829217288028
4998,0.4795075674121989
5029,0.4488316495651238
5031,0.31899196079363734
5041,0.48809882045857805
5044,0.532024593629752
5045,0.4870968142256797
5047,0.5010613438756572
5050,0.9009404871952809
5051,0.4114619161960759
5056,0.35414307386520705
5060,0.47650009809576543
5061,0.78840739053798
5064,0.4298794745439156
5069,0.8101956469402358
5073,0.5624840478611747
5074,0.7015956935146602
5077,0.11463659276685068
5099,0.46471559638582866
5120,0.7853133571906905
5125,0.5173399386464668
5137,0.2160612079734924
5146,0.6725564281241476
5148,0.6625891737148673
5155,0.19688761660889917
5178,0.46320479594847175
5187,0.7643181909487904
5188,0.465280478778837
5198,0.21699222628372486
5205,0.33981171048844383
5210,0.3385138097913536
5212,0.6944344212574929
5214,0.19526888475485862
5215,0.66337736107069
5217,0.2550739661146366
5219,0.029365144350786857
5227,0.3549007134972085
5233,0.760727389538404
5241,0.5209673203487217
5257,0.7181623050197196
5259,0.31667697623157937
5262,0.4383279624625663
5266,0.28107078243599165
5275,0.40246113622540514
5291,0.7746833740928001
5299,0.4853291609180748
5302,0.44446279783591935
5304,0.6707054520740425
5310,0.420660879605153
5325,0.3998832801845638
5332,0.5647598454394126
5341,0.5365677109668746
5343,0.7174700981571575
5349,0.28574370207117894
5350,0.3936627563085718
5365,0.7309461120989412
5367,0.4945979687588015
5372,0.293120897682131
5385,0.34807636597171354
5392,0.3059290444158589
5399,0.4661836167745851
5402,0.7605175382238843
5407,0.5374437579275788
5411,0.5794909193934065
5415,0.6907290858996747
5423,0.605539523892492
5426,0.2474486743058681
5437,0.6588838870350197
5440,0.545565200176948
5445,0.678612726849236
5454,0.23456803447355717
5460,0.6981793433957099
5470,0.7943289816919971
5472,0.2521028331656794
5480,0.1653147578639452
5484,0.1152096656893377
5485,0.902157689927729
5497,0.4824584284402057
5501,0.6972248147297936
5513,0.4228918625402329
5563,0.666923246500951
5564,0.5889729310539349
5570,0.3897210823380061
5582,0.4733470639289609
5616,0.7059964617173449
5617,0.4919769653071866
5619,0.33701082536767657
5626,0.6449339836404492
5628,0.298934486275643
5629,0.614118108156892
5630,0.4809369815220082
5634,0.2804684455657247
5646,0.4641355880660086
5650,0.3276110848718313
5664,0.8404639783705672
5666,0.6952657334365274
5678,0.8823793833334336
5687,0.337083564160705
5691,0.699733373105649
5694,0.6703782663250929
5703,0.6179064775009533
5709,0.4192625635792266
5711,0.4374118504549515
5718,0.4352841371762428
5724,0.6903470365667042
5725,0.33200280053866316
5726,0.5461503362177328
5728,0.7719948199850598
5753,0.7271698471064457
5758,0.12768881054315992
5759,0.30988814041965923
5766,0.4502295333188427
5772,0.220038575725954
5775,0.5566522197391068
5780,0.6467997530922598
5782,0.5985069354711566
5784,0.40726177977096684
5804,0.630886893156006
5808,0.8264952429048791
5809,0.5713441209661514
5815,0.400722323381709
5817,0.35875799943384207
5825,0.3568919063017318
5833,0.5552102541542248
5838,0.692926719620922
5840,0.41151824954382116
5846,0.47555869134531376
5848,0.7137036908865232
5851,0.8002302586524799
5867,0.5512754619821681
5869,0.6614193892754162
5870,0.2590272800812095
5871,0.5583329018141941
5873,0.46701612264054954
5875,0.5818382142895566
5876,0.4019505097343552
5879,0.706277343994643
5880,0.3042828859268588
5881,0.40507924881821145
5887,0.49614736709378876
5891,0.8228327044637214
5893,0.656306575920658
5907,0.8408308684657491
5909,0.22697648258069536
5915,0.16263382725002876
5917,0.4582631690650966
5918,0.2921089956671547
5929,0.5215591036635306
5935,0.9062130514353721
5938,0.2726378225259115
5940,0.4368765672068894
5942,0.2780053130197729
5950,0.4287742572261031
5963,0.38532118089545503
5968,0.698538402897888
5969,0.5790945527906587
5970,0.5037073212635041
5978,0.4259400811745659
5987,0.7426860887201243
5990,0.377685443210064
5997,0.8489177671191427
5998,0.48876683267890547
6001,0.474458699994155
6004,0.5011216930771126
6005,0.301676609378098
6011,0.49398444358900667
6013,0.6707560635305773
6029,0.5811679111874977
6043,0.47263344649638167
6045,0.3969712256801993
6049,0.241615124178075
6051,0.7695588074327224
6064,0.4909730835880254
6066,0.15083761430895917
6071,0.7510987725380792
6078,0.3471364521572843
6085,0.3286978591897406
6086,0.7308520258433074
6095,0.550641351533295
6103,0.2580087472460053
6105,0.506078637629884
6106,0.513677182625039
6107,0.28274129077633714
6111,0.6092386185432268
6114,0.7921542213846263
6118,0.4644444992098997
6139,0.2509537321849638
6140,0.30995899726735654
6147,0.5746564755041875
6153,0.7314481037139581
6156,0.4886412462747275
6158,0.23287398086568328
6163,0.43335935931320874
6165,0.5394236499869391
6176,0.39533762758669416
6178,0.47715454984517314
6182,0.5452781705640841
6199,0.23788323357929209
6207,0.5143931257171566
6220,0.5635325894217506
6223,0.6391206985817736
6227,0.27060534086523436
6235,0.6133844028795475
6246,0.43229470974362477
6259,0.24826632399711313
6267,0.7915645939246145
6278,0.7028809665167115
6287,0.8502980795734563
6307,0.5797090335798468
6312,0.49527104867597704
6314,0.6647788799162502
6315,0.35745752021949034
6316,0.2865254540905311
6321,0.47875518292800956
6324,0.769553362951462
6325,0.9582610805448877
6332,0.7710672732036116
6336,0.4938771357496847
6337,0.4686442036442093
6341,0.784249401631022
6349,0.7999954879212484
6353,0.3993047444333208
6362,0.5553069707974967
6371,0.4732491844193564
6386,0.3672498497543778
6387,0.6570997769088912
6388,0.6339252261699165
6389,0.6635817249107837
6391,0.4019152120116158
6410,0.2991948000230536
6413,0.42824623317929167
6421,0.5964055203833674
6428,0.34838739958292614
6429,0.5060671517270383
6433,0.3836964836384765
6438,0.6971369357120484
6439,0.6260709503613925
6442,0.5035983587114362
6444,0.4787502787259312
6451,0.750647944258145
6456,0.35303730212594203
6461,0.6304652222360387
6478,0.3640291568671254
6483,0.22968622666836847
6488,0.4543167296092457
6489,0.48379015065577735
6498,0.7291640587232937
6501,0.22594595709086795
6505,0.48202569399334644
6513,0.20350608080628055
6515,0.6313191029796216
6531,0.6569290942217044
6562,0.24010267727141116
6564,0.5182377188696649
6572,0.8372008444898216
6574,0.450808356984175
6586,0.5966624625055648
6588,0.34251075889025073
6601,0.5603139489436669
6608,0.6121165167806341
6611,0.23562866498803778
6614,0.23085399529747175
6617,0.3499660936701497
6628,0.6493102880438678
6632,0.5032456518334638
6642,0.4724097823067805
6643,0.8538477640059409
6660,0.41287278806197947
6667,0.11600016544585014
6671,0.12685933282411646
6682,0.5580318299494458
6699,0.7045590947695664
6702,0.31463483458955305
6703,0.8212886414104583
6705,0.35086479990297503
6707,0.28783126026587236
6709,0.7200747981269667
6718,0.2511285568902186
6720,0.5023747811783459
6721,0.6360595973886236
6725,0.35958387729209046
6726,0.6673413976364388
6727,0.2887836394296031
6760,0.5354454740674609
6788,0.6153297267639555
6791,0.5575205545527526
6793,0.08780491862564033
6794,0.4274891300362031
6808,0.5666605526831123
6809,0.8301622382254059
6810,0.755990644977553
6819,0.41944138041165935
6820,0.774713178404228
6829,0.30128206288996917
6831,0.3222085955723485
6833,0.8485561880295922
6847,0.7372456833701383
6856,0.6005594451059623
6858,0.3566214043023267
6860,0.7460023991950723
6866,0.5856024106460955
6871,0.6010725480422657
6872,0.4349505407782254
6877,0.5255713095939595
6878,0.7008476319623193
6879,0.3622243026874927
6880,0.6283088359366386
6886,0.7896514950426751
6894,0.695110318356689
6897,0.36799690104150073
6906,0.5270562740451331
6916,0.5460077008811022
6919,0.4994767622161993
6939,0.8074549672088858
6958,0.7079038424737256
6959,0.5388592293553921
6967,0.7332398623016618
6989,0.9396961626992438
7000,0.40410995492417523
7004,0.4657173995175511
7006,0.8383794112324543
7007,0.38579723959172835
7008,0.8643026166861022
7027,0.6678511220370501
7055,0.6986030296361897
7059,0.5603568243358317
7066,0.5781655842021289
7067,0.6130351435123332
7073,0.6590226285957662
7080,0.6151033511635869
7089,0.5724343010208018
7099,0.2240475028539476
7109,0.520021654263953
7134,0.6268198520784466
7138,0.682522828333822
7139,0.4790844898740279
7142,0.49894704136703355
7151,0.38819416440462967
7153,0.47253455733026545
7169,0.39108589884249184
7185,0.6649772063337746
7193,0.22015757763306296
7200,0.8230424823060528
7216,0.4767815802360402
7221,0.6537755993734163
7223,0.6218016957310052
7236,0.718295985235161
7237,0.4953153663131983
7244,0.3583752719602279
7245,0.57420123797674
7251,0.2892960779252918
7252,0.6634256067059331
7264,0.7516225573580331
7284,0.46193469022252454
7301,0.5475612279117708
7304,0.6259075618935781
7307,0.6228382532477497
7308,0.45836335315524745
7315,0.7594447025214784
7323,0.46815879226926327
7324,0.388657546931413
7326,0.5702795906043829
7330,0.8546418355624568
7367,0.6188929586203896
7371,0.6319087590992326
7389,0.5509896040540896
7394,0.37953037412460555
7404,0.3064090063073947
7410,0.5288427748557144
7423,0.13170929691196848
7434,0.3276888348406199
7438,0.3831669627386071
7449,0.3017683414511754
7461,0.343775523395609
7464,0.7321460032363726
7465,0.5745857793829516
7469,0.6313252909798639
7472,0.5779090515800995
7474,0.2291729834354686
7492,0.16199357829070954
7496,0.6382821820642994
7499,0.7336302136517575
7507,0.6749699379388963
7513,0.522576539117276
7515,0.5161869862915192
7535,0.6810732301574778
7542,0.5815990199141253
7568,0.708148900855497
7578,0.4631638429411333
7586,0.800278131613799
7587,0.5469340410922723
7593,0.21824664679275121
7608,0.6640274231273313
7613,0.30402795505024266
7617,0.5346177291019597
7624,0.7889825802027949
7627,0.47005514785384145
7630,0.4962019937447687
7634,0.25391023105693844
7644,0.4601645056343442
7651,0.5652748566208218
7655,0.4608949417425207
7659,0.4460421099716793
7665,0.3697087049737092
7666,0.7732992193142769
7675,0.598867068853076
7678,0.2208759492884584
7689,0.34353229887207926
7695,0.711827008561015
7696,0.5638419616977381
7708,0.16403567193716836
7725,0.6771289479376597
7731,0.35301954692925425
7737,0.3513997593346618
7739,0.705793703373967
7758,0.5774302064013621
7763,0.3207052332919521
7769,0.5132092441094295
7775,0.676765970830185
7783,0.5590668966976514
7787,0.2879495919300383
7788,0.7346521329629222
7792,0.5496873463843832
7797,0.6074973740957085
7798,0.6284752968765905
7800,0.4823286170807101
7801,0.7090559425025321
